IdDetalle,IdVenta,IdProducto,Cantidad,PrecioUnitario,Subtotal
75936,6735,293,4,443000,1772000
75937,8605,642,5,1658000,8290000
75938,12986,701,5,4396000,21980000
75939,16791,760,3,1717000,5151000
75940,21706,451,5,39000,195000
75941,12498,225,1,2106000,2106000
75942,15494,91,3,62000,186000
75943,6351,145,3,1897000,5691000
75944,24769,55,3,119000,357000
75945,23332,603,4,427000,1708000
75946,19652,623,2,1532000,3064000
75947,3824,174,2,1136000,2272000
75948,7195,104,3,1680000,5040000
75949,19434,108,2,785000,1570000
75950,23696,467,5,165000,825000
75951,10610,685,5,1284000,6420000
75952,7159,347,3,674000,2022000
75953,10291,309,3,121000,363000
75954,5339,323,5,1625000,8125000
75955,10470,491,3,209000,627000
75956,16175,224,2,237000,474000
75957,10160,186,2,78000,156000
75958,4523,482,4,862000,3448000
75959,14745,567,4,6238000,24952000
75960,11321,272,4,238000,952000
75961,24154,722,5,4600000,23000000
75962,5032,297,2,369000,738000
75963,8622,363,3,1540000,4620000
75964,23486,251,2,3149000,6298000
75965,5922,100,1,808000,808000
75966,7949,147,4,3376000,13504000
75967,19835,791,1,6527000,6527000
75968,17443,70,4,2338000,9352000
75969,16282,597,4,3239000,12956000
75970,11160,549,5,3131000,15655000
75971,24803,438,3,499000,1497000
75972,2446,383,1,2676000,2676000
75973,8268,540,5,329000,1645000
75974,15852,521,5,2581000,12905000
75975,2849,92,3,2371000,7113000
75976,1518,149,4,2686000,10744000
75977,15229,800,2,121000,242000
75978,3761,488,1,972000,972000
75979,3907,341,5,2793000,13965000
75980,17296,299,5,1845000,9225000
75981,4659,55,2,119000,238000
75982,5084,628,5,2481000,12405000
75983,21612,690,1,592000,592000
75984,18292,132,5,599000,2995000
75985,7686,678,2,1873000,3746000
75986,7242,408,4,2827000,11308000
75987,6428,317,5,4814000,24070000
75988,5789,122,2,433000,866000
75989,20525,438,5,499000,2495000
75990,8904,17,4,3797000,15188000
75991,16218,731,5,35000,175000
75992,3279,205,5,6629000,33145000
75993,2031,514,2,5214000,10428000
75994,10032,500,5,61000,305000
75995,3722,266,1,1472000,1472000
75996,13947,366,5,908000,4540000
75997,1796,377,3,193000,579000
75998,7133,378,4,722000,2888000
75999,2832,43,3,1732000,5196000
76000,8880,117,3,578000,1734000
76001,4784,230,4,542000,2168000
76002,11725,742,4,1216000,4864000
76003,2693,800,5,121000,605000
76004,15072,365,1,3065000,3065000
76005,13452,726,1,413000,413000
76006,453,722,4,4600000,18400000
76007,11417,583,4,5771000,23084000
76008,2789,464,1,2238000,2238000
76009,4856,28,2,1983000,3966000
76010,15456,784,1,4270000,4270000
76011,18805,90,3,1593000,4779000
76012,6873,128,4,1373000,5492000
76013,24413,355,2,737000,1474000
76014,12683,355,5,737000,3685000
76015,8958,538,5,1450000,7250000
76016,15805,681,3,1447000,4341000
76017,21966,775,3,1495000,4485000
76018,22343,407,4,2967000,11868000
76019,24512,327,2,966000,1932000
76020,12781,33,2,827000,1654000
76021,12799,489,1,3692000,3692000
76022,15743,133,1,2456000,2456000
76023,8483,644,1,81000,81000
76024,4449,658,3,2000000,6000000
76025,21355,34,2,193000,386000
76026,21077,539,1,2426000,2426000
76027,709,212,1,462000,462000
76028,6273,718,5,330000,1650000
76029,15239,429,1,5250000,5250000
76030,8506,436,1,517000,517000
76031,18961,687,1,2547000,2547000
76032,17297,235,5,830000,4150000
76033,18974,305,3,5301000,15903000
76034,9912,618,5,2083000,10415000
76035,928,419,1,1516000,1516000
76036,5240,499,4,1143000,4572000
76037,17936,94,1,1112000,1112000
76038,24730,292,5,145000,725000
76039,17453,733,1,2325000,2325000
76040,4353,91,3,62000,186000
76041,20691,308,4,6096000,24384000
76042,6564,634,3,2415000,7245000
76043,17083,333,2,2606000,5212000
76044,22213,91,4,62000,248000
76045,2343,779,5,1433000,7165000
76046,15310,581,1,560000,560000
76047,4745,696,5,839000,4195000
76048,21516,731,3,35000,105000
76049,5785,326,2,34000,68000
76050,20826,471,3,173000,519000
76051,3175,70,2,2338000,4676000
76052,1398,628,3,2481000,7443000
76053,9360,530,3,280000,840000
76054,18749,711,5,3595000,17975000
76055,16936,575,2,2116000,4232000
76056,15731,190,5,1642000,8210000
76057,17349,318,1,715000,715000
76058,14955,717,2,1024000,2048000
76059,7296,690,4,592000,2368000
76060,1379,727,2,254000,508000
76061,10161,395,5,4054000,20270000
76062,6692,31,1,2858000,2858000
76063,5863,280,1,664000,664000
76064,6136,635,5,4012000,20060000
76065,176,133,3,2456000,7368000
76066,6270,280,1,664000,664000
76067,13630,672,2,2080000,4160000
76068,17839,396,4,147000,588000
76069,5939,234,2,5484000,10968000
76070,21295,584,2,1833000,3666000
76071,3744,219,4,1463000,5852000
76072,10189,246,2,7011000,14022000
76073,6223,515,2,2822000,5644000
76074,2581,371,4,1543000,6172000
76075,5178,121,5,1287000,6435000
76076,20117,630,1,4080000,4080000
76077,14827,349,5,4425000,22125000
76078,23788,290,4,214000,856000
76079,20644,694,3,133000,399000
76080,377,423,1,1730000,1730000
76081,3886,369,1,805000,805000
76082,6580,355,2,737000,1474000
76083,1771,244,1,232000,232000
76084,9745,397,2,2843000,5686000
76085,16563,453,2,1292000,2584000
76086,15334,421,3,1098000,3294000
76087,13205,618,5,2083000,10415000
76088,8176,36,5,2247000,11235000
76089,6557,212,4,462000,1848000
76090,5362,171,5,327000,1635000
76091,10088,768,4,806000,3224000
76092,4529,228,1,139000,139000
76093,16403,52,5,473000,2365000
76094,19482,345,1,2778000,2778000
76095,5806,204,4,716000,2864000
76096,17937,201,5,1122000,5610000
76097,2205,160,4,2420000,9680000
76098,3842,378,5,722000,3610000
76099,24654,485,1,721000,721000
76100,359,21,5,314000,1570000
76101,2112,748,2,816000,1632000
76102,858,527,4,1111000,4444000
76103,13069,258,5,1132000,5660000
76104,3228,727,1,254000,254000
76105,10007,544,1,932000,932000
76106,19365,623,3,1532000,4596000
76107,18522,182,2,2439000,4878000
76108,23165,522,3,1870000,5610000
76109,22779,455,4,161000,644000
76110,24330,558,1,618000,618000
76111,18484,301,5,1080000,5400000
76112,20209,617,1,1158000,1158000
76113,3264,399,1,239000,239000
76114,2255,245,2,993000,1986000
76115,17413,300,3,555000,1665000
76116,18942,379,4,175000,700000
76117,11573,432,1,553000,553000
76118,3136,46,3,1679000,5037000
76119,43,285,1,3825000,3825000
76120,16216,574,5,130000,650000
76121,20485,1,1,1963000,1963000
76122,20066,276,2,881000,1762000
76123,2167,307,4,487000,1948000
76124,11647,757,4,6457000,25828000
76125,16407,456,2,64000,128000
76126,9581,423,4,1730000,6920000
76127,5910,196,5,152000,760000
76128,10600,172,5,783000,3915000
76129,14396,650,4,1381000,5524000
76130,24790,691,1,1677000,1677000
76131,20431,362,3,5465000,16395000
76132,1013,526,2,110000,220000
76133,9864,321,1,2017000,2017000
76134,17413,497,1,2542000,2542000
76135,23289,778,4,5657000,22628000
76136,15944,735,5,385000,1925000
76137,12531,255,4,359000,1436000
76138,1329,297,2,369000,738000
76139,16285,761,4,558000,2232000
76140,20212,117,4,578000,2312000
76141,16290,383,1,2676000,2676000
76142,1596,621,1,1468000,1468000
76143,22837,58,4,6292000,25168000
76144,22487,170,1,508000,508000
76145,11504,137,2,442000,884000
76146,499,677,1,7432000,7432000
76147,13688,638,4,427000,1708000
76148,20729,545,2,1831000,3662000
76149,7111,690,5,592000,2960000
76150,14556,294,5,555000,2775000
76151,6445,172,5,783000,3915000
76152,15471,710,2,6542000,13084000
76153,22384,666,4,873000,3492000
76154,7919,311,5,276000,1380000
76155,13571,276,5,881000,4405000
76156,18417,469,1,2317000,2317000
76157,18383,734,3,391000,1173000
76158,20851,221,1,6375000,6375000
76159,24357,707,2,708000,1416000
76160,16709,407,4,2967000,11868000
76161,15911,229,4,355000,1420000
76162,6322,307,2,487000,974000
76163,16855,114,5,689000,3445000
76164,7271,67,5,1682000,8410000
76165,20252,606,1,6052000,6052000
76166,2081,11,3,393000,1179000
76167,8149,376,1,1678000,1678000
76168,6601,220,2,84000,168000
76169,8044,215,1,404000,404000
76170,23492,679,5,610000,3050000
76171,12863,732,1,386000,386000
76172,12273,690,3,592000,1776000
76173,3876,721,4,705000,2820000
76174,17072,63,5,201000,1005000
76175,16072,115,5,376000,1880000
76176,22493,50,3,2479000,7437000
76177,9365,455,3,161000,483000
76178,7504,515,2,2822000,5644000
76179,13994,343,5,2478000,12390000
76180,16431,182,1,2439000,2439000
76181,22221,42,2,1515000,3030000
76182,5130,320,1,4004000,4004000
76183,12647,675,3,822000,2466000
76184,8264,51,1,228000,228000
76185,13359,675,3,822000,2466000
76186,17242,599,4,3722000,14888000
76187,22238,648,5,46000,230000
76188,22415,746,2,2387000,4774000
76189,18435,13,2,1196000,2392000
76190,14865,304,1,202000,202000
76191,19966,768,3,806000,2418000
76192,7547,343,3,2478000,7434000
76193,15902,542,1,1459000,1459000
76194,18784,482,4,862000,3448000
76195,11123,339,3,3338000,10014000
76196,9879,565,3,568000,1704000
76197,12992,733,2,2325000,4650000
76198,8759,490,4,581000,2324000
76199,5377,181,4,207000,828000
76200,24490,696,2,839000,1678000
76201,15927,6,1,1704000,1704000
76202,18528,312,5,1674000,8370000
76203,22922,22,1,552000,552000
76204,18255,48,2,6530000,13060000
76205,11696,641,1,1386000,1386000
76206,1598,392,4,83000,332000
76207,24435,797,1,3798000,3798000
76208,14559,148,2,2241000,4482000
76209,20966,604,2,1502000,3004000
76210,12239,692,1,734000,734000
76211,15520,278,1,2760000,2760000
76212,9775,210,4,920000,3680000
76213,5221,667,3,191000,573000
76214,15649,338,4,878000,3512000
76215,7103,169,2,206000,412000
76216,9138,639,3,571000,1713000
76217,14981,164,1,1388000,1388000
76218,6749,289,2,1001000,2002000
76219,10230,326,2,34000,68000
76220,558,780,5,1737000,8685000
76221,21336,590,3,437000,1311000
76222,14026,36,4,2247000,8988000
76223,17424,382,2,612000,1224000
76224,5683,493,4,4648000,18592000
76225,3002,707,2,708000,1416000
76226,14144,540,4,329000,1316000
76227,14682,138,3,37000,111000
76228,2853,741,2,2614000,5228000
76229,20090,541,2,325000,650000
76230,15888,657,5,2834000,14170000
76231,9293,367,4,920000,3680000
76232,968,600,4,1181000,4724000
76233,14639,312,2,1674000,3348000
76234,13143,523,3,4586000,13758000
76235,22511,384,2,1519000,3038000
76236,6955,377,4,193000,772000
76237,18410,10,4,6164000,24656000
76238,22167,97,2,188000,376000
76239,8756,705,5,2121000,10605000
76240,4457,532,2,2580000,5160000
76241,11762,7,5,1231000,6155000
76242,16973,114,5,689000,3445000
76243,12467,97,3,188000,564000
76244,12169,125,3,398000,1194000
76245,18966,735,5,385000,1925000
76246,16372,197,2,2230000,4460000
76247,21376,693,5,3213000,16065000
76248,16257,85,4,35000,140000
76249,23074,494,4,5441000,21764000
76250,6327,245,2,993000,1986000
76251,6782,436,3,517000,1551000
76252,8749,100,1,808000,808000
76253,5528,715,1,239000,239000
76254,21149,272,3,238000,714000
76255,8908,708,2,5075000,10150000
76256,19149,552,3,1952000,5856000
76257,17409,308,1,6096000,6096000
76258,17585,108,3,785000,2355000
76259,18241,613,5,275000,1375000
76260,5963,291,2,196000,392000
76261,10047,168,1,815000,815000
76262,4575,390,4,779000,3116000
76263,17722,307,2,487000,974000
76264,11319,115,5,376000,1880000
76265,8523,381,4,282000,1128000
76266,14080,133,1,2456000,2456000
76267,16487,459,1,264000,264000
76268,6284,790,5,443000,2215000
76269,7559,741,2,2614000,5228000
76270,5637,295,5,612000,3060000
76271,8074,536,5,234000,1170000
76272,14498,115,1,376000,376000
76273,3604,341,4,2793000,11172000
76274,2097,198,3,1091000,3273000
76275,18084,522,5,1870000,9350000
76276,20329,360,5,1190000,5950000
76277,11837,453,1,1292000,1292000
76278,16812,140,4,5734000,22936000
76279,17134,791,5,6527000,32635000
76280,7305,752,4,453000,1812000
76281,3660,708,2,5075000,10150000
76282,13000,590,4,437000,1748000
76283,4215,675,4,822000,3288000
76284,4644,263,5,1443000,7215000
76285,21214,328,4,450000,1800000
76286,23093,189,5,3728000,18640000
76287,8901,596,2,434000,868000
76288,1551,266,3,1472000,4416000
76289,2690,591,3,2184000,6552000
76290,17178,44,4,2540000,10160000
76291,16200,163,3,6772000,20316000
76292,17156,217,2,3809000,7618000
76293,22918,277,4,714000,2856000
76294,21510,394,4,724000,2896000
76295,8399,489,4,3692000,14768000
76296,9826,309,3,121000,363000
76297,22467,502,1,687000,687000
76298,6297,306,4,1061000,4244000
76299,1328,773,5,2120000,10600000
76300,9778,578,5,163000,815000
76301,13743,67,5,1682000,8410000
76302,15025,356,4,270000,1080000
76303,14271,20,1,1541000,1541000
76304,21276,19,2,25000,50000
76305,18344,270,5,1460000,7300000
76306,15128,246,4,7011000,28044000
76307,8847,186,2,78000,156000
76308,13515,184,4,104000,416000
76309,24179,49,4,1260000,5040000
76310,22146,261,2,242000,484000
76311,13899,484,4,1414000,5656000
76312,9423,100,5,808000,4040000
76313,14960,188,4,379000,1516000
76314,23164,581,5,560000,2800000
76315,21845,329,4,47000,188000
76316,9342,232,5,1639000,8195000
76317,3091,733,2,2325000,4650000
76318,3449,114,2,689000,1378000
76319,8162,664,4,192000,768000
76320,16501,723,5,41000,205000
76321,22367,332,2,457000,914000
76322,24401,417,5,1487000,7435000
76323,1500,675,2,822000,1644000
76324,19934,232,2,1639000,3278000
76325,23394,758,5,2217000,11085000
76326,16855,543,4,1534000,6136000
76327,12162,154,1,1672000,1672000
76328,23224,240,5,304000,1520000
76329,11741,614,4,194000,776000
76330,10707,670,4,958000,3832000
76331,24732,492,2,377000,754000
76332,4820,254,4,2160000,8640000
76333,8620,743,3,75000,225000
76334,1102,390,3,779000,2337000
76335,6766,357,3,445000,1335000
76336,22250,376,4,1678000,6712000
76337,7980,374,1,269000,269000
76338,21877,463,3,4422000,13266000
76339,21458,474,5,3526000,17630000
76340,16091,548,1,882000,882000
76341,13278,611,1,833000,833000
76342,18615,662,5,461000,2305000
76343,2276,218,5,1412000,7060000
76344,7859,646,1,3462000,3462000
76345,1344,587,2,5107000,10214000
76346,1824,488,1,972000,972000
76347,8989,547,2,687000,1374000
76348,23794,305,2,5301000,10602000
76349,8904,523,5,4586000,22930000
76350,10867,313,4,131000,524000
76351,1203,543,4,1534000,6136000
76352,21302,743,3,75000,225000
76353,11211,713,5,486000,2430000
76354,255,33,5,827000,4135000
76355,2075,584,5,1833000,9165000
76356,16537,769,4,53000,212000
76357,14683,753,4,539000,2156000
76358,22893,408,3,2827000,8481000
76359,4792,502,1,687000,687000
76360,3808,126,4,1345000,5380000
76361,12506,33,2,827000,1654000
76362,8430,380,3,1495000,4485000
76363,14860,546,4,2363000,9452000
76364,571,142,5,980000,4900000
76365,22077,409,5,991000,4955000
76366,22813,631,1,1796000,1796000
76367,6902,15,3,2216000,6648000
76368,24769,188,3,379000,1137000
76369,18292,458,3,810000,2430000
76370,6497,785,4,4109000,16436000
76371,24558,633,5,509000,2545000
76372,20377,55,3,119000,357000
76373,13773,639,3,571000,1713000
76374,16116,249,5,316000,1580000
76375,15629,214,5,1401000,7005000
76376,3456,272,3,238000,714000
76377,9281,60,4,495000,1980000
76378,11106,640,3,640000,1920000
76379,18623,37,1,537000,537000
76380,17008,508,3,2219000,6657000
76381,17005,103,3,2825000,8475000
76382,13267,689,1,3481000,3481000
76383,16637,437,1,1256000,1256000
76384,7661,571,4,1957000,7828000
76385,6490,720,1,2401000,2401000
76386,16173,360,5,1190000,5950000
76387,8403,167,2,71000,142000
76388,18092,312,4,1674000,6696000
76389,16158,700,4,232000,928000
76390,19859,408,5,2827000,14135000
76391,13766,127,3,506000,1518000
76392,6392,353,2,944000,1888000
76393,22237,710,4,6542000,26168000
76394,16042,202,2,129000,258000
76395,10642,301,5,1080000,5400000
76396,24861,500,5,61000,305000
76397,5400,603,4,427000,1708000
76398,17521,792,5,4813000,24065000
76399,4703,355,2,737000,1474000
76400,6066,345,3,2778000,8334000
76401,6252,94,1,1112000,1112000
76402,21524,518,1,4066000,4066000
76403,22420,620,3,2741000,8223000
76404,14886,451,5,39000,195000
76405,1374,398,5,2012000,10060000
76406,5164,285,2,3825000,7650000
76407,23732,127,1,506000,506000
76408,13518,188,5,379000,1895000
76409,6504,448,4,114000,456000
76410,2778,347,2,674000,1348000
76411,6170,414,3,392000,1176000
76412,24674,555,1,1777000,1777000
76413,4999,449,4,167000,668000
76414,650,758,4,2217000,8868000
76415,8917,155,1,2671000,2671000
76416,15327,604,4,1502000,6008000
76417,24337,657,2,2834000,5668000
76418,9743,119,1,108000,108000
76419,532,28,5,1983000,9915000
76420,14009,615,3,80000,240000
76421,3414,39,4,313000,1252000
76422,1836,589,2,1261000,2522000
76423,16246,755,3,138000,414000
76424,897,694,2,133000,266000
76425,10814,22,3,552000,1656000
76426,7823,748,1,816000,816000
76427,12320,212,5,462000,2310000
76428,21755,8,1,604000,604000
76429,12864,681,3,1447000,4341000
76430,21756,665,1,1251000,1251000
76431,12111,755,2,138000,276000
76432,14402,270,3,1460000,4380000
76433,18518,497,1,2542000,2542000
76434,65,255,4,359000,1436000
76435,5642,513,4,1031000,4124000
76436,7206,607,4,454000,1816000
76437,2854,661,3,5786000,17358000
76438,23060,240,3,304000,912000
76439,22268,499,2,1143000,2286000
76440,5105,245,1,993000,993000
76441,4239,498,4,266000,1064000
76442,17174,132,2,599000,1198000
76443,24456,202,3,129000,387000
76444,14325,261,5,242000,1210000
76445,15261,120,2,232000,464000
76446,8662,56,1,1527000,1527000
76447,18904,76,3,1740000,5220000
76448,10243,626,1,1444000,1444000
76449,8082,61,1,183000,183000
76450,656,103,4,2825000,11300000
76451,21223,240,5,304000,1520000
76452,6496,608,1,71000,71000
76453,4015,394,5,724000,3620000
76454,24805,78,5,481000,2405000
76455,6747,133,3,2456000,7368000
76456,5071,680,4,1429000,5716000
76457,19404,10,5,6164000,30820000
76458,20657,662,3,461000,1383000
76459,22159,629,3,3480000,10440000
76460,18475,727,2,254000,508000
76461,20996,792,2,4813000,9626000
76462,2193,679,5,610000,3050000
76463,8453,617,1,1158000,1158000
76464,522,597,5,3239000,16195000
76465,9330,32,4,1808000,7232000
76466,9902,710,3,6542000,19626000
76467,3477,727,1,254000,254000
76468,24672,560,3,46000,138000
76469,8905,590,4,437000,1748000
76470,12856,88,2,2508000,5016000
76471,21693,64,3,1735000,5205000
76472,1798,458,2,810000,1620000
76473,17532,336,2,86000,172000
76474,12078,456,2,64000,128000
76475,12256,638,5,427000,2135000
76476,20148,13,4,1196000,4784000
76477,15563,464,1,2238000,2238000
76478,2278,377,4,193000,772000
76479,7148,800,3,121000,363000
76480,16193,204,3,716000,2148000
76481,576,344,4,909000,3636000
76482,9009,303,1,1979000,1979000
76483,13964,793,3,172000,516000
76484,10263,753,4,539000,2156000
76485,10545,358,5,2507000,12535000
76486,897,371,4,1543000,6172000
76487,21304,675,3,822000,2466000
76488,2854,252,5,768000,3840000
76489,21008,151,3,1746000,5238000
76490,13884,577,2,207000,414000
76491,17090,474,2,3526000,7052000
76492,20834,292,4,145000,580000
76493,7163,342,4,1492000,5968000
76494,1342,133,5,2456000,12280000
76495,20985,393,1,3631000,3631000
76496,15997,265,1,371000,371000
76497,19463,281,5,1007000,5035000
76498,6063,125,5,398000,1990000
76499,17660,356,5,270000,1350000
76500,21408,318,3,715000,2145000
